timestamp,close,open,high,low,volume
2020-01-02 01:00:00,9996.023221123258,9996.652581756687,9996.792407028013,9995.127985906594,14.49779454267568
2020-01-02 02:00:00,9994.872227545835,9994.573158460606,9996.841884230786,9993.319624402826,91.31823426695264
2020-01-02 03:00:00,9995.247925564181,9995.927219384163,9996.965718721776,9994.807116032833,22.21449279173131
2020-01-02 04:00:00,9994.647286874262,9993.937150267424,9994.686749073566,9992.714417013287,66.20972163458629
2020-01-02 05:00:00,9994.355593124468,9992.240899525394,9995.41501453155,9991.630744886192,69.15672491353784
2020-01-02 06:00:00,9993.753886512239,9993.329985439907,9994.246541365452,9993.048354923934,64.5325459419588
2020-01-02 07:00:00,9995.606164696748,9995.669396843261,9997.35336887333,9993.938953095896,55.392104873586334
2020-01-02 08:00:00,9995.59266747201,9995.316827512113,9996.729003695167,9993.121815482986,48.61303474468118
2020-01-02 09:00:00,9994.534956543055,9993.376353279396,9995.121998967123,9993.031690974753,41.99208417808416
2020-01-02 10:00:00,9995.357501455157,9993.541852479279,9995.750408814172,9993.53246187126,91.68986966182847
2020-01-02 11:00:00,9994.136657805187,9993.62256900082,9994.160829231545,9993.272661170346,0.95143608771453
2020-01-02 12:00:00,9994.345521400192,9995.243177171842,9995.762613795034,9993.52083104998,5.348962602691532
2020-01-02 13:00:00,9992.38585127631,9993.642048715725,9994.802069097668,9990.19726988432,49.25124655026485
2020-01-02 14:00:00,9991.057665227414,9992.245378611553,9993.901701119357,9989.271814336225,33.0510081804193
2020-01-02 15:00:00,9991.254526463283,9990.438616928133,9993.179371958406,9989.300640315527,40.823021310325316
2020-01-02 16:00:00,9991.992993043277,9990.839286719647,9992.040097741037,9989.715984188533,99.78485195589413
2020-01-02 17:00:00,9992.164361324469,9992.660995939448,9995.08410207006,9991.332051438214,77.51346991962201
2020-01-02 18:00:00,9992.048713042079,9992.683813053676,9993.082840985226,9992.00142239637,87.7407955988225
2020-01-02 19:00:00,9991.74760934649,9992.14777895169,9992.548210945546,9991.011061123949,36.857456424561406
2020-01-02 20:00:00,9990.269087356122,9988.255024081884,9991.700976419897,9988.234209992555,23.95604400061768
2020-01-02 21:00:00,9989.549243147729,9988.682358562844,9990.008247607951,9988.260018960713,76.79904683224461
2020-01-02 22:00:00,9989.088604376768,9989.058915586482,9990.470153435646,9987.605281687764,80.75760942571127
2020-01-02 23:00:00,9990.145726602987,9990.632944797617,9992.244661863235,9989.992775873621,54.98984459741876
2020-01-03 00:00:00,9990.489344892556,9991.256652255159,9993.31747881906,9989.663412537964,89.59415146473043
2020-01-03 01:00:00,9988.726304737193,9988.870558259474,9989.399582910113,9987.712463576125,96.73252567953257
2020-01-03 02:00:00,9989.050388706588,9989.381172513125,9989.566909276544,9988.50068030443,47.10206784313101
2020-01-03 03:00:00,9988.665306426172,9988.750171884532,9989.862935962854,9988.33708609419,22.26666677807322
2020-01-03 04:00:00,9987.988384425866,9988.674003800084,9989.622343079414,9987.28836413293,51.711310705131375
2020-01-03 05:00:00,9988.600060714707,9988.912926366198,9989.694486225422,9987.002361388746,98.95332236756367
2020-01-03 06:00:00,9989.631060237203,9989.69679789725,9990.188060924911,9987.930303300669,29.292685968307996
2020-01-03 07:00:00,9990.562340356319,9990.293971557181,9990.861860775734,9989.818131180336,61.7599323732801
2020-01-03 08:00:00,9989.723122833097,9989.804414258138,9990.868460185384,9988.445865164656,69.39836640699471
2020-01-03 09:00:00,9989.413910457244,9989.898501836084,9990.077084105598,9988.90457780676,21.3928794345277
2020-01-03 10:00:00,9989.745173888648,9990.012649277547,9991.41485886705,9989.538987184964,58.845912282216574
2020-01-03 11:00:00,9990.720719015771,9991.101545434116,9991.529799831633,9990.465361984454,31.450700596911542
2020-01-03 12:00:00,9990.241544777926,9991.584266639276,9991.714808931705,9990.01227793683,85.42096090867422
2020-01-03 13:00:00,9990.055885801261,9990.321049724007,9990.53591443347,9989.904136660285,71.47535707060442
2020-01-03 14:00:00,9988.949550827256,9988.300552306782,9989.338685923232,9987.658708044908,82.62664274789908
2020-01-03 15:00:00,9987.753344203174,9988.636950989168,9990.633103308923,9987.589290880085,19.968239459195537
2020-01-03 16:00:00,9988.56587002557,9987.1996716879,9989.378027156105,9987.168037671721,3.457470568556764
2020-01-03 17:00:00,9989.92211005414,9988.8406966734,9990.133036216104,9988.64533627664,85.05256848098749
2020-01-03 18:00:00,9989.850099932559,9990.185947197278,9990.300972763622,9989.784419459751,38.675420041642994
2020-01-03 19:00:00,9990.85363283045,9991.370029498237,9992.378792005371,9990.124042409467,17.972241191214867
2020-01-03 20:00:00,9991.2152688555,9989.970217631995,9992.318442794294,9989.876830661844,9.18953652673049
2020-01-03 21:00:00,9990.570149100895,9990.187331619909,9990.602167905383,9989.986005652287,51.65008060570913
2020-01-03 22:00:00,9990.931544706402,9990.325460874183,9991.222211199514,9989.942808525871,15.012795261194578
2020-01-03 23:00:00,9992.469581272868,9991.982904949986,9992.798116026781,9990.930463023371,56.66920244412567
2020-01-04 00:00:00,9992.433755233758,9993.377353010032,9995.649494665602,9992.279726303026,72.73065425127446
2020-01-04 01:00:00,9993.998398889573,9994.70490435312,9996.293893955599,9992.79095284561,53.50581715162521
2020-01-04 02:00:00,9991.378653785483,9991.359531605629,9991.983717476205,9990.915670374898,90.3699782688481
2020-01-04 03:00:00,9992.200556289858,9991.654594362743,9992.762154966234,9990.837100421528,15.55696243356378
2020-01-04 04:00:00,9992.287603358096,9990.937953687875,9993.48688578006,9990.123213662057,49.3953473250499
2020-01-04 05:00:00,9991.98859600763,9993.408780946413,9994.158363517787,9991.653478939836,16.319045938663223
2020-01-04 06:00:00,9992.080356784165,9992.67247068445,9992.674589105469,9991.365702803685,87.59019264465465
2020-01-04 07:00:00,9990.092787869566,9989.386118765493,9990.307482416953,9989.017322900596,93.22392763511381
2020-01-04 08:00:00,9989.873115981727,9990.592715479352,9991.84887075386,9989.5198095419,39.99958816428478
2020-01-04 09:00:00,9990.230228553239,9990.160004932664,9990.274773417483,9989.64150759604,30.574825784867464
2020-01-04 10:00:00,9991.70812259798,9991.421013093117,9994.334807353978,9990.927960596646,27.931609542924875
2020-01-04 11:00:00,9991.189852379706,9991.625063907995,9991.7880202188,9989.623587012611,85.97273459907343
2020-01-04 12:00:00,9990.381358776815,9989.639860526902,9990.444542445623,9989.127785707742,68.24419246266451
2020-01-04 13:00:00,9989.87960173323,9989.535845213719,9990.12151671755,9989.165675578899,88.05930546538343
2020-01-04 14:00:00,9990.795003850932,9990.916464915132,9992.48056667861,9990.36856113467,11.751682948378306
2020-01-04 15:00:00,9991.12375496059,9990.624303767705,9991.348571697281,9990.348973206574,47.602792786407
2020-01-04 16:00:00,9990.593994756824,9991.263079967091,9992.304511236956,9989.8317447235,67.61790944650959
2020-01-04 17:00:00,9991.107262189937,9992.976328693614,9993.788798525906,9990.141362925444,89.7090760752795
2020-01-04 18:00:00,9991.204339739284,9990.450041606677,9991.922271125108,9989.457262306585,38.20192139129887
2020-01-04 19:00:00,9992.172984729817,9990.507859433514,9994.187098453178,9989.719621968343,31.309007271027788
2020-01-04 20:00:00,9991.47093163594,9989.469191468464,9991.522290394743,9988.937067477114,91.29657091858458
2020-01-04 21:00:00,9991.143269489343,9990.992801347847,9991.960364947983,9990.11781016248,4.753326983016248
2020-01-04 22:00:00,9990.751161336211,9990.087996746084,9990.93983178372,9989.617898472741,47.95954898555801
2020-01-04 23:00:00,9989.287646388078,9989.495506889145,9990.434536046645,9988.991610698835,45.86265606065831
2020-01-05 00:00:00,9989.583766665144,9989.71636433717,9990.337361903043,9989.049653256932,14.605641389081214
2020-01-05 01:00:00,9989.844821937324,9988.24160509071,9992.587934809788,9986.731275321295,39.49501111813781
2020-01-05 02:00:00,9989.849935393966,9988.035051564484,9990.56527296306,9986.94653434295,72.25997399834834
2020-01-05 03:00:00,9989.615348260591,9989.911281500938,9990.163512980856,9988.625573252722,36.686844455425394
2020-01-05 04:00:00,9988.19997751854,9988.335406353259,9989.884324306677,9986.403661153714,30.96604796097795
2020-01-05 05:00:00,9987.779332195774,9987.353514197408,9989.265491432792,9986.26857442322,78.18954979063462
2020-01-05 06:00:00,9987.436617679248,9985.779474094115,9989.386695605772,9983.791342279923,98.8715411027402
2020-01-05 07:00:00,9986.634340410026,9987.105731672791,9987.109089292831,9986.291229746595,77.93523739302796
2020-01-05 08:00:00,9986.473054698361,9987.744954243784,9989.229475009633,9985.661371303606,84.63432881590819
2020-01-05 09:00:00,9986.877105555175,9987.155087995394,9990.045730985794,9986.583509600761,93.95007498125129
2020-01-05 10:00:00,9988.763291456386,9987.915817565821,9989.467087340136,9987.24744994109,80.17724660760315
2020-01-05 11:00:00,9988.937869269217,9988.982421434788,9989.350284728485,9988.705026818481,98.0354289816708
2020-01-05 12:00:00,9989.19541965994,9987.829305579005,9990.204622812378,9987.82747257841,74.72842547570616
2020-01-05 13:00:00,9989.120973744173,9990.178934458012,9992.397677815543,9988.117468881757,66.15225511672419
2020-01-05 14:00:00,9987.202202528875,9987.284046863404,9988.01278844987,9984.573681388478,69.33485492496247
2020-01-05 15:00:00,9987.175688653426,9985.407531741672,9988.02375558031,9984.488824265523,90.00818267749841
2020-01-05 16:00:00,9987.235918863367,9986.935244502924,9987.4390752297,9986.373667619007,68.30081508617984
2020-01-05 17:00:00,9989.699160975852,9990.162462486085,9990.472649002913,9989.648713533077,76.12051709476738
2020-01-05 18:00:00,9989.506800011071,9989.173752390096,9990.05060666496,9988.421718230898,21.600993369706025
2020-01-05 19:00:00,9989.808347353404,9989.532451631963,9990.70796601095,9989.270431655723,91.26496129348101
2020-01-05 20:00:00,9989.773635583699,9988.54923337665,9990.387826001825,9988.41449631341,44.72132421792108
2020-01-05 21:00:00,9988.60495754608,9989.171498533162,9990.824433095535,9988.302669102986,16.10673309128048
2020-01-05 22:00:00,9989.747780360594,9989.099311160575,9990.7875426502,9986.7742561447,79.97871914274613
2020-01-05 23:00:00,9990.499713393281,9988.343268016277,9990.84133186005,9986.808321742245,35.63930176329742
2020-01-06 00:00:00,9991.290745340324,9990.919487969653,9991.757066989507,9990.423982871558,18.411914296162124
2020-01-06 01:00:00,9990.38135788553,9991.3625076011,9992.784766109677,9990.30289399208,25.625115917059503
2020-01-06 02:00:00,9991.784152196466,9991.397222749865,9992.004022338839,9990.859090200513,3.494898039047023
2020-01-06 03:00:00,9990.382301133674,9992.120286118798,9992.233256594747,9989.5554664158,9.0622982893385
2020-01-06 04:00:00,9990.969158227474,9991.398126176022,9991.592047652906,9990.55033154177,59.26247353861251
2020-01-06 05:00:00,9993.159613853284,9993.498372015565,9993.561565619415,9992.408233729897,86.62178280944556
2020-01-06 06:00:00,9992.169077528153,9992.040679262236,9993.41524252603,9990.256168494512,44.853041339882616
2020-01-06 07:00:00,9991.60277979855,9991.534493590785,9991.91361819609,9991.28828536303,62.60581422997227
2020-01-06 08:00:00,9991.702431163638,9991.43900752852,9992.246832183217,9989.42507749813,80.97331012292842
2020-01-06 09:00:00,9991.198955509522,9990.89668611744,9992.246804566412,9990.709538630563,35.67689104580693
2020-01-06 10:00:00,9989.648292078457,9990.179159240524,9991.409643596882,9989.402638726331,65.43140703513343
2020-01-06 11:00:00,9989.716855053262,9988.781023823472,9991.055185680083,9987.396883699426,35.0432425790954
2020-01-06 12:00:00,9988.654551339536,9987.578657510812,9990.187335224304,9987.277470552735,64.27153547720692
2020-01-06 13:00:00,9989.128143770171,9988.004948719295,9989.49285554338,9987.871526084786,21.7607720139248
2020-01-06 14:00:00,9988.208719535936,9990.254374083614,9990.53764403376,9987.008355330294,97.78396542704199
2020-01-06 15:00:00,9989.758653940955,9990.288996842626,9991.295621474223,9989.098436135819,7.617776855654334
2020-01-06 16:00:00,9988.975400648618,9989.279892850298,9989.846869241303,9988.482090265663,50.523284952255764
2020-01-06 17:00:00,9988.653339132412,9987.595824462118,9989.607503646603,9987.148033253045,28.6296413052077
2020-01-06 18:00:00,9989.466856349782,9990.090198650456,9990.466974120194,9988.976307504376,60.08378348160848
2020-01-06 19:00:00,9988.23599203335,9988.119420686897,9989.71094271306,9987.680386852202,42.83069799109111
2020-01-06 20:00:00,9988.463451967953,9988.677620909084,9989.67537718819,9986.928075694377,30.6665587609927
2020-01-06 21:00:00,9989.770594722235,9988.793974406371,9990.337616555138,9988.583129063645,25.003763828293547
2020-01-06 22:00:00,9988.163111487675,9988.323380345091,9989.268848685086,9987.182832496565,18.24986141976148
2020-01-06 23:00:00,9988.347745346206,9987.923911807999,9989.957821469396,9986.678242938659,78.28793161887624
2020-01-07 00:00:00,9988.607628140455,9987.842016983424,9989.796911593894,9987.66913802249,22.219993709364605
2020-01-07 01:00:00,9989.389451012232,9990.123557348039,9991.456996514073,9988.758051591962,77.35261963759153
2020-01-07 02:00:00,9988.152500301354,9986.614792492825,9988.27727888103,9986.211099373359,48.50386091543447
2020-01-07 03:00:00,9986.83204368827,9987.396819952584,9987.654681569878,9985.17689142788,7.222802135619821
2020-01-07 04:00:00,9987.353985253887,9988.03847138744,9989.232183241684,9985.703496070342,16.54426776537359
2020-01-07 05:00:00,9987.65096992712,9986.771326251568,9988.646753437277,9986.005695913396,89.29046441221986
2020-01-07 06:00:00,9987.901462777465,9987.081134316333,9988.281296232502,9986.603206047555,60.28158220051297
2020-01-07 07:00:00,9988.247910986962,9988.024885305695,9988.815216612255,9987.49722132055,18.43331787216844
2020-01-07 08:00:00,9987.567886265384,9987.849922475847,9989.5382342873,9986.456323922896,70.37649152008011
2020-01-07 09:00:00,9987.800139962545,9987.64728497073,9988.406102946492,9986.893385333457,82.326174442849
2020-01-07 10:00:00,9988.093212435844,9988.526774896036,9988.652916445913,9987.90180781956,33.06531475584749
2020-01-07 11:00:00,9987.378861017816,9989.141840670354,9989.468511591896,9987.061191604022,55.65952128107126
2020-01-07 12:00:00,9989.244635528961,9988.736918759812,9990.18007093442,9988.627081830607,29.344997028313703
2020-01-07 13:00:00,9989.718468449873,9988.00328847917,9989.90606727115,9987.833001353429,8.006171772058623
2020-01-07 14:00:00,9988.527164952671,9989.353088535701,9989.846038346168,9986.526477072917,39.95090777369359
2020-01-07 15:00:00,9989.183718561304,9990.867033137232,9991.192454408605,9988.692894378326,75.14320191148862
2020-01-07 16:00:00,9988.209036891078,9988.60180525413,9989.910794663858,9987.31359600013,45.86802788882769
2020-01-07 17:00:00,9988.99612149482,9987.908372819466,9990.507046056637,9986.401756355353,40.52690080201573
2020-01-07 18:00:00,9990.154717073827,9990.030824710591,9991.277488314061,9988.940886810735,36.60071888394212
2020-01-07 19:00:00,9989.334034755475,9988.215511271263,9989.99522023029,9987.788719875864,45.89168226695497
2020-01-07 20:00:00,9990.29741088472,9990.940266378682,9991.509094966239,9989.571787466082,31.822895213266545
2020-01-07 21:00:00,9990.710191811657,9989.358901408958,9991.634600379886,9989.331015926817,61.21841949118747
2020-01-07 22:00:00,9991.53225197165,9991.232123184822,9993.612534588892,9990.139046433143,6.3565979524695
2020-01-07 23:00:00,9993.429044954304,9992.42470712801,9994.224219966718,9992.0368526042,80.73881734473142
2020-01-08 00:00:00,9993.183656838302,9993.310481523436,9994.35765817844,9993.135662306702,17.316694715333757
2020-01-08 01:00:00,9992.429920673945,9992.063578996807,9992.486006400224,9991.4146385806,63.34447282887445
2020-01-08 02:00:00,9991.54040624432,9991.71716834757,9992.880149227962,9990.29561685822,44.98825230522407
2020-01-08 03:00:00,9990.724595959353,9990.746946514319,9991.366817584943,9990.463048805499,77.34935468788069
2020-01-08 04:00:00,9990.647494249939,9989.660835222216,9991.354600410046,9987.77277498097,82.61399868210566
2020-01-08 05:00:00,9990.988646224756,9991.615523288285,9992.333021890368,9990.804741644211,20.420037218566712
2020-01-08 06:00:00,9991.265337024086,9991.216571372242,9992.230912030296,9990.387696223986,67.71791474377557
2020-01-08 07:00:00,9992.092520273121,9991.103991265256,9992.199647490292,9989.172483530529,18.990750676750622
2020-01-08 08:00:00,9992.105522165,9994.346448721206,9995.011415232526,9991.966213755764,12.399826083488463
2020-01-08 09:00:00,9993.559056242157,9994.035486408873,9995.57830855791,9992.18552962058,93.02961014712511
2020-01-08 10:00:00,9993.29439940892,9993.14113885552,9993.476714109636,9993.050234998313,16.43890704413429
2020-01-08 11:00:00,9996.014568575509,9997.42977310221,9997.536208518643,9995.402925687304,22.813193258273333
2020-01-08 12:00:00,9996.640235923274,9998.482051532661,9999.750410144157,9996.365803896302,13.032400778796893
2020-01-08 13:00:00,9995.783078366858,9995.637728944545,9996.71988404399,9993.65275206205,47.029188937145584
2020-01-08 14:00:00,9994.712185868797,9995.059583355232,9996.279526554465,9993.489422445573,91.96073225243904
2020-01-08 15:00:00,9995.19465828404,9994.206655466036,9995.915015782433,9993.90618864373,26.40557387122444
2020-01-08 16:00:00,9994.971195498714,9994.824002747946,9995.303808257664,9993.946281467624,54.185213074928974
2020-01-08 17:00:00,9995.685195992806,9995.486133439046,9996.914140899278,9995.178475497845,41.14587370927649
2020-01-08 18:00:00,9996.15843361738,9996.343260651001,9996.493132848937,9995.413591282175,33.6009410840477
2020-01-08 19:00:00,9996.085604704724,9996.418365183361,9997.015158960692,9995.76744076125,57.21526912635747
2020-01-08 20:00:00,9995.238810986655,9995.798639435483,9997.256077384853,9995.013778717694,55.889290116881085
2020-01-08 21:00:00,9993.723963761968,9993.961606418268,9994.64789496,9993.074163436702,35.93666008840006
2020-01-08 22:00:00,9993.277448809902,9992.066706183274,9994.517832244508,9991.75062799112,85.05632965660416
2020-01-08 23:00:00,9994.133847604226,9993.195380498484,9995.16584549559,9991.487693781331,5.317210774952519
2020-01-09 00:00:00,9994.347941348355,9993.80153372889,9994.674358974502,9992.900181786266,8.523839516730792
2020-01-09 01:00:00,9993.102202569644,9992.81996197772,9993.531553283305,9990.908298092263,99.07812599667379
2020-01-09 02:00:00,9993.275383495495,9994.326157785967,9995.48711047671,9992.07588604477,74.7682912051179
2020-01-09 03:00:00,9993.660700875223,9992.497761888371,9993.805929521062,9991.128408520794,80.39289034300985
2020-01-09 04:00:00,9992.776843439022,9992.419428390851,9992.859289398171,9992.110996009922,60.27010751387972
2020-01-09 05:00:00,9992.930568544967,9993.883578043182,9994.570718349185,9991.759438769457,41.98604260264598
2020-01-09 06:00:00,9992.988777263414,9992.688899788916,9994.114648090559,9991.680068506466,62.92268787323076
2020-01-09 07:00:00,9991.845806965583,9992.306222615425,9993.913627165248,9991.177763057734,9.258470560871302
2020-01-09 08:00:00,9992.20359432593,9992.064052283004,9993.082730419039,9991.298238469084,75.7769168302163
2020-01-09 09:00:00,9992.7643788523,9993.021162109624,9994.939751533184,9992.468533797077,54.074304714384944
2020-01-09 10:00:00,9993.847430095475,9993.618957551666,9993.857497103998,9993.470578293167,95.67318905380922
2020-01-09 11:00:00,9994.90123214751,9995.568297620237,9997.266756322613,9992.398623256902,63.74752577076498
2020-01-09 12:00:00,9993.523562779552,9991.978506372145,9994.110015909886,9991.543032324107,15.16925371784511
2020-01-09 13:00:00,9992.585737739637,9992.222425731248,9993.336828282641,9991.04837195095,47.75501149780467
2020-01-09 14:00:00,9993.100773006847,9993.397345683541,9993.438731445849,9992.607238695535,5.7822249219321105
2020-01-09 15:00:00,9993.614558957759,9994.148254205766,9994.300631703038,9993.423390429192,74.54295592918714
2020-01-09 16:00:00,9994.129606644065,9995.622559266818,9997.167468636411,9993.501306099897,50.18315215683175
2020-01-09 17:00:00,9997.98233813472,9997.591313467854,10000.241724392623,9994.94840298523,36.96533697923695
2020-01-09 18:00:00,9998.553228645413,10000.032710407273,10000.228982745713,9997.515054168718,96.85493816720391
2020-01-09 19:00:00,9999.688794285594,9999.029770458934,10001.001343479935,9997.973898317578,94.059851896738
2020-01-09 20:00:00,10000.642796049086,10001.97144246063,10002.315576165458,9998.440580904404,95.28319968261196
2020-01-09 21:00:00,10001.294187300391,10002.11165442709,10002.735253954143,10000.491995517708,22.09702422169102
2020-01-09 22:00:00,10000.978918055751,10000.065459476118,10002.56263560139,9999.294505466645,72.85695957189921
2020-01-09 23:00:00,10001.737887276246,10002.044926513498,10002.373693364938,10000.849990924555,94.53821372024561
2020-01-10 00:00:00,10000.965062061707,10000.913826226175,10001.087717162014,9999.94892346742,57.08702567066337
2020-01-10 01:00:00,10000.728243454967,10001.353828048643,10002.172352854293,9998.668889175191,21.41603439331712
2020-01-10 02:00:00,10000.242879907139,10000.019608318706,10002.26509247011,9999.941828687695,81.78124638822622
2020-01-10 03:00:00,10000.324754046524,10000.017507820861,10000.851301825678,9997.846383443304,87.99182473267118
2020-01-10 04:00:00,10002.639412613198,10004.00850719596,10004.952108911879,10002.540569104809,70.3235386386514
2020-01-10 05:00:00,10000.772147420606,10000.673426526151,10001.943315088407,9999.819356275439,29.355287753559622
2020-01-10 06:00:00,10001.45840761098,10002.284829935172,10003.5378936621,10001.178992076377,19.069389865445274
2020-01-10 07:00:00,9999.84569173979,9999.620340254747,10000.883133436198,9998.682230895776,62.42698011967175
2020-01-10 08:00:00,9999.373759874,10001.040423133229,10002.89425729073,9997.408932932341,48.2800524802448
2020-01-10 09:00:00,10000.462710470969,9999.784375841633,10003.21917326806,9999.640837404371,66.87827244132721
2020-01-10 10:00:00,10000.526990490065,9999.912846958818,10001.949585687855,9997.105196175538,11.169966546236598
2020-01-10 11:00:00,9999.449245712136,10000.973762893253,10001.460657704414,9999.236575755966,13.591355104806379
2020-01-10 12:00:00,9998.733942002875,9998.28899561198,9998.852536425931,9997.33983054929,36.288955597687156
2020-01-10 13:00:00,9999.41353975181,10001.014614057975,10001.190072493016,9998.802477037245,25.876028762887504
2020-01-10 14:00:00,9998.683173120093,9999.575013699687,10001.46574354828,9997.063859140462,61.93386310926709
2020-01-10 15:00:00,9998.899631709675,9998.744982003114,9999.606690568076,9997.703271804572,36.754052936218805
2020-01-10 16:00:00,9998.945203549578,9997.13191007756,9999.848407158473,9995.660458774992,68.39707861478838
2020-01-10 17:00:00,9998.293603201973,9998.274284897701,10000.012513158003,9998.219780475927,76.87984021056897
2020-01-10 18:00:00,10000.437547291298,10000.539177344832,10000.71647455798,9999.182129726914,18.716757021918173
2020-01-10 19:00:00,10001.071466313617,10002.23868404692,10002.239755180459,10000.611068873992,91.9823835415061
2020-01-10 20:00:00,9999.046323726958,10000.634770903198,10002.154638940574,9997.349303913634,78.71598402865702
2020-01-10 21:00:00,9999.232778041727,9998.547790862583,9999.28817156721,9998.211605058961,62.678080215427535
2020-01-10 22:00:00,9998.57099157696,9999.37217334095,9999.946107974023,9998.379911140328,90.89288547481374
2020-01-10 23:00:00,9999.423424911756,10000.18882706777,10000.198117136077,9997.046200619245,26.58687496191996
2020-01-11 00:00:00,9998.630904173324,9999.704316875734,10000.430240487382,9998.312355561382,42.1713201972018
2020-01-11 01:00:00,9998.516167731856,9999.014857643991,10000.507467591455,9998.376630262772,8.578698040060162
2020-01-11 02:00:00,9999.021155010836,9997.078657319875,9999.930044047205,9997.01562489584,45.61818211571078
2020-01-11 03:00:00,9999.886910205007,9999.731487772478,10000.608350954837,9998.389396867713,50.640072959772084
2020-01-11 04:00:00,9998.68661379795,9997.530906223034,9999.05552892678,9997.44508038302,61.606692366006165
2020-01-11 05:00:00,9998.35211256211,9998.149506789192,9998.415219683602,9998.046624113054,6.403921308436733
2020-01-11 06:00:00,9997.877167250948,9998.857171487081,10000.189300441712,9996.908558755495,3.2466019233702403
2020-01-11 07:00:00,9997.223838018375,9997.52898885425,9997.927221638942,9996.037092403947,41.98901652810969
2020-01-11 08:00:00,9998.989292258657,10000.137383125055,10001.994055462972,9998.507721575888,18.913331227592522
2020-01-11 09:00:00,9999.394273969618,9999.73602789033,9999.768454494517,9999.329340991046,75.87883421524629
2020-01-11 10:00:00,9998.133390015282,9996.835064075613,9999.727572695008,9996.377509894231,66.87362841352302
2020-01-11 11:00:00,9999.051251962337,9996.530404955764,9999.081520633446,9995.479529506112,32.58269743830519
2020-01-11 12:00:00,10001.17340815935,10001.32221692103,10002.535929120002,10000.884135907345,4.578326516333275
2020-01-11 13:00:00,10002.2058734199,10001.991946953549,10003.069478926785,10001.45308012938,18.244362384351763
2020-01-11 14:00:00,10000.686503453946,9999.709557714565,10001.21136844567,9999.588260005343,69.1679342613111
2020-01-11 15:00:00,10000.202269381081,9998.50164213143,10000.373179434557,9997.938659417554,99.01648933369768
2020-01-11 16:00:00,10001.469180530266,10000.734437316794,10001.800344796122,10000.139596295561,32.646040509958226
2020-01-11 17:00:00,10000.76151106465,10000.567019579785,10000.973745366266,10000.376482290058,80.19962869653935
2020-01-11 18:00:00,10001.205330492794,10001.871208316501,10001.879482810844,10000.01624678545,86.70964915987571
2020-01-11 19:00:00,10001.979964546224,10002.168595627792,10002.940830649133,10000.943720191222,4.818087215847711
2020-01-11 20:00:00,10001.053034074646,10002.661101321819,10004.048854402821,10000.69952605538,91.62215979222145
2020-01-11 21:00:00,10000.993508718584,9999.957904662539,10002.13220766528,9999.838614356842,46.62027043699545
2020-01-11 22:00:00,9997.752241378515,9998.633300270572,9999.018701247069,9996.181189173682,96.42422065371677
